Reporter intensity corrected 1 1	Reporter intensity corrected 2 1	Reporter intensity corrected 3 1	Reporter intensity corrected 4 1	Reporter intensity corrected 5 1	Only identified by site	Reverse	Potential contaminant	Protein name	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Gene name
16.7629261016846	16.6383514404297	16.1408500671387	14.7625894546509	14.799635887146				Histone deacetylase 1	5	5	4	15.6	15.6	13.9	55.102	0	43.866	16427000	5	Q13547;Q92769	Q13547	Histone deacetylase 1	HDAC1	1457	HDAC1
17.7560997009277	18.4172420501709	17.4569149017334	16.8144073486328	16.5576877593994				Calcium/calmodulin-dependent protein kinase type II subunit alpha;Calcium/calmodulin-dependent protein kinase type II subunit beta;Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit gamma	3	3	3	8.8	8.8	8.8	56.369	0	8.3564	13820000	4	Q13557;Q9UQM7;Q13555;Q13554	Q13557;Q9UQM7;Q13555;Q13554	Calcium/calmodulin-dependent protein kinase type II subunit delta;Calcium/calmodulin-dependent protein kinase type II subunit alpha;Calcium/calmodulin-dependent protein kinase type II subunit gamma;Calcium/calmodulin-dependent protein kinase type II subunit beta	CAMK2D;CAMK2A;CAMK2G;CAMK2B	1458	CAMK2A;CAMK2B;CAMK2D;CAMK2G
19.9489212036133	20.5812301635742	19.2546501159668	18.6136741638184	18.6598644256592				Dynactin subunit 2	9	9	9	27.9	27.9	27.9	44.23	0	37.272	87292000	9	Q13561	Q13561	Dynactin subunit 2	DCTN2	1459	DCTN2
18.9059219360352	19.415283203125	18.4247646331787	18.0264263153076	17.5580921173096				NEDD8-activating enzyme E1 regulatory subunit	5	5	5	11.2	11.2	11.2	60.246	0	12.202	30730000	5	Q13564	Q13564	NEDD8-activating enzyme E1 regulatory subunit	NAE1	1460	NAE1
18.7422828674316	18.6896152496338	17.9282169342041	17.3646984100342	17.3205184936523				SNW domain-containing protein 1	6	6	6	15.3	15.3	15.3	61.494	0	19.558	43582000	9	Q13573	Q13573	SNW domain-containing protein 1	SNW1	1461	SNW1
15.2737588882446	15.2562456130981	14.6230239868164	15.1369113922119	14.5355787277222				Ras GTPase-activating-like protein IQGAP2	2	2	2	1.8	1.8	1.8	180.58	0	6.4934	2477900	2	Q13576	Q13576	Ras GTPase-activating-like protein IQGAP2	IQGAP2	1462	IQGAP2
18.4439067840576	18.3907070159912	17.7228736877441	17.2733955383301	16.9984359741211				Stromal interaction molecule 1	5	5	5	8.2	8.2	8.2	77.422	0	14.078	18375000	6	Q13586	Q13586	Stromal interaction molecule 1	STIM1	1463	STIM1
15.9859752655029	15.6110820770264	15.652060508728	15.5343942642212	15.2857999801636				Transformer-2 protein homolog alpha	1	1	1	3.2	3.2	3.2	32.688	0.002399	1.1627	3675300	1	Q13595	Q13595	Transformer-2 protein homolog alpha	TRA2A	1464	TRA2A
17.7579879760742	17.7802715301514	16.7612400054932	16.0508480072021	16.0917873382568				KRR1 small subunit processome component homolog	3	3	3	10	10	10	43.664	0	9.4063	8293700	3	Q13601	Q13601	KRR1 small subunit processome component homolog	KRR1	1465	KRR1
15.9740781784058	16.1983489990234	15.138072013855	14.5294303894043	14.6971845626831				Periodic tryptophan protein 1 homolog	1	1	1	2.6	2.6	2.6	55.827	0.00089888	1.8347	2774800	1	Q13610	Q13610	Periodic tryptophan protein 1 homolog	PWP1	1466	PWP1
15.4910078048706	15.8654193878174	14.6908168792725	14.429799079895	14.1148805618286				Cullin-1	1	1	1	1	1	1	89.677	0.0034496	0.90411	4751000	1	Q13616	Q13616	Cullin-1	CUL1	1467	CUL1
15.5780782699585	15.8232679367065	14.7336511611938	14.29541015625	14.2949800491333				Cullin-3	1	1	1	1.7	1.7	1.7	88.929	0	4.3612	4754800	1	Q13618	Q13618	Cullin-3	CUL3	1468	CUL3
16.886791229248	16.8225212097168	16.1543636322021	15.3704833984375	15.3438100814819				Cullin-4A	3	2	2	5	4	4	87.679	0	3.1441	6517000	3	Q13619	Q13619	Cullin-4A	CUL4A	1469	CUL4A
18.1530380249023	18.5269584655762	17.7248725891113	17.2132377624512	16.9880409240723				Cullin-4B	3	3	2	3	3	2.1	103.98	0	3.4936	12243000	3	Q13620	Q13620	Cullin-4B	CUL4B	1470	CUL4B
16.3038349151611	16.9034824371338	15.617696762085	15.1329412460327	15.022801399231				GDP-L-fucose synthase	2	2	2	7.2	7.2	7.2	35.892	0	6.9403	5945800	2	Q13630	Q13630	GDP-L-fucose synthase	TSTA3	1471	TSTA3
16.6189880371094	16.8526992797852	16.30442237854	16.3116416931152	15.5595264434814				Trophoblast glycoprotein	2	2	2	5	5	5	46.031	0.00047326	2.1889	4223600	2	Q13641	Q13641	Trophoblast glycoprotein	TPBG	1472	TPBG
18.379243850708	18.6541748046875	17.6887969970703	17.0547313690186	17.125150680542				Angio-associated migratory cell protein	3	3	3	6.5	6.5	6.5	46.75	0	2.7093	11596000	3	Q13685	Q13685	Angio-associated migratory cell protein	AAMP	1473	AAMP
17.8682804107666	18.0234508514404	17.4860496520996	17.450325012207	16.8877449035645				Mannosyl-oligosaccharide glucosidase	3	3	3	4.5	4.5	4.5	91.916	0	14.965	15526000	3	Q13724	Q13724	Mannosyl-oligosaccharide glucosidase	MOGS	1474	MOGS
16.2668590545654	15.9314527511597	15.6197900772095	14.4847602844238	14.4117755889893				CD166 antigen	2	2	2	6.9	6.9	6.9	65.102	0	5.1806	5163600	2	Q13740	Q13740	CD166 antigen	ALCAM	1475	ALCAM
16.5503406524658	16.5448436737061	16.0491466522217	15.1712160110474	15.4235754013062				THO complex subunit 5 homolog	2	2	2	3.4	3.4	3.4	78.507	0.00088417	1.7396	4809800	2	Q13769	Q13769	THO complex subunit 5 homolog	THOC5	1476	THOC5
21.8880348205566	22.2006015777588	21.3481922149658	20.6974430084229	20.5903968811035				Spectrin alpha chain, non-erythrocytic 1	44	44	44	22	22	22	284.54	0	190.41	288870000	50	Q13813	Q13813	Spectrin alpha chain, non-erythrocytic 1	SPTAN1	1477	SPTAN1
18.2971496582031	18.1351089477539	17.6476554870605	16.8221473693848	17.0146522521973				Nucleolar GTP-binding protein 2	2	2	2	2.3	2.3	2.3	83.654	0.0004531	1.8949	13465000	2	Q13823	Q13823	Nucleolar GTP-binding protein 2	GNL2	1478	GNL2
15.5969467163086	15.4963855743408	14.9621734619141	13.8717126846313	13.8744049072266				Spliceosome RNA helicase DDX39B	4	1	1	12.9	4.4	4.4	48.991	0	12.416	15565000	1	Q13838	Q13838	Spliceosome RNA helicase DDX39B	DDX39B	1479	DDX39B
18.2603588104248	18.4614391326904	17.5932445526123	17.4667453765869	16.7182655334473				Bleomycin hydrolase	3	3	3	12.5	12.5	12.5	52.562	0	25.497	31958000	4	Q13867	Q13867	Bleomycin hydrolase	BLMH	1480	BLMH
17.3202533721924	17.8904190063477	17.0676021575928	16.2459049224854	16.4372806549072				Tubulin beta-2A chain;Tubulin beta-2B chain	13	2	2	38.2	9.4	9.4	49.953	0	38.984	38628000	3	Q9BVA1;Q13885	Q9BVA1;Q13885	Tubulin beta-2B chain;Tubulin beta-2A chain	TUBB2B;TUBB2A	1481	TUBB2A;TUBB2B
17.5922966003418	17.492166519165	16.6212787628174	16.17942237854	16.0432834625244				Bystin	2	2	2	4.6	4.6	4.6	49.601	0.0023706	1.0943	7676100	2	Q13895	Q13895	Bystin	BYSL	1482	BYSL
17.9506587982178	18.8396892547607	18.1063575744629	17.1263618469238	17.0085372924805				Isopentenyl-diphosphate Delta-isomerase 1	4	4	4	26.9	26.9	26.9	26.319	0	16.568	38513000	4	Q13907	Q13907	Isopentenyl-diphosphate Delta-isomerase 1	IDI1	1483	IDI1
17.6992073059082	18.0204162597656	17.1114616394043	16.6932964324951	16.1760177612305				Core-binding factor subunit beta	1	1	1	6	6	6	21.508	0.0030876	0.94128	7653200	1	Q13951	Q13951	Core-binding factor subunit beta	CBFB	1484	CBFB
20.2338581085205	20.6393585205078	19.5049228668213	18.6233177185059	18.7274684906006				Cytoskeleton-associated protein 5	19	19	19	10.1	10.1	10.1	225.49	0	36.945	77635000	21	Q14008	Q14008	Cytoskeleton-associated protein 5	CKAP5	1485	CKAP5
19.4653511047363	19.5757579803467	18.4248466491699	17.7323799133301	17.8621158599854				Cold-inducible RNA-binding protein	3	3	3	20.9	20.9	20.9	18.648	0	16.297	36677000	5	Q14011	Q14011	Cold-inducible RNA-binding protein	CIRBP	1486	CIRBP
19.5143947601318	20.3860607147217	18.7568492889404	17.6688575744629	18.5135269165039				Coactosin-like protein	2	2	2	13.4	13.4	13.4	15.945	0.003136	1.043	114350000	2	Q14019	Q14019	Coactosin-like protein	COTL1	1487	COTL1
11.7392320632935	14.1145553588867	11.5270366668701	11.5832471847534	11.0238847732544				Cytochrome c oxidase copper chaperone	1	1	1	25.4	25.4	25.4	6.9151	0	4.1501	1943500	1	Q14061	Q14061	Cytochrome c oxidase copper chaperone	COX17	1488	COX17
21.0750923156738	21.040060043335	20.2306957244873	20.3900547027588	19.2425365447998				Heterogeneous nuclear ribonucleoprotein D0	9	9	8	28.5	28.5	26.2	38.434	0	29.827	386420000	13	Q14103	Q14103	Heterogeneous nuclear ribonucleoprotein D0	HNRNPD	1489	HNRNPD
19.0370597839355	19.4357318878174	18.6133155822754	17.9353713989258	18.0611820220947				Lysosome membrane protein 2	3	3	3	10.5	10.5	10.5	54.29	0	20.929	48727000	3	Q14108	Q14108	Lysosome membrane protein 2	SCARB2	1490	SCARB2
15.4840049743652	15.9691162109375	15.8942022323608	15.250150680542	15.2063274383545				Alpha-dystroglycan;Beta-dystroglycan;Dystroglycan	1	1	1	1.2	1.2	1.2	97.44	0.0034338	0.87741	4192000	2	Q14118	Q14118	Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan	DAG1	1491	DAG1
18.003604888916	18.553150177002	17.5992889404297	16.7177295684814	16.4151306152344				Desmoglein-2	5	5	5	6.9	6.9	6.9	122.29	0	45.328	16222000	5	Q14126	Q14126	Desmoglein-2	DSG2	1492	DSG2
14.8525295257568	14.3927869796753	13.8028192520142	13.0930376052856	13.5448436737061				Ribosome biogenesis protein BOP1	1	1	1	2.8	2.8	2.8	83.629	0	4.2816	2625400	1	Q14137	Q14137	Ribosome biogenesis protein BOP1	BOP1	1493	BOP1
14.9601373672485	15.4326400756836	14.3399887084961	13.9888620376587	13.6059427261353				Ubiquitin conjugation factor E4 A	1	1	1	1.3	1.3	1.3	122.56	0	2.3728	1385100	1	Q14139	Q14139	Ubiquitin conjugation factor E4 A	UBE4A	1494	UBE4A
14.8536510467529	14.4455318450928	14.2791023254395	14.594033241272	13.7599925994873				Unhealthy ribosome biogenesis protein 2 homolog	1	1	1	0.8	0.8	0.8	170.54	0	2.5861	2516600	1	Q14146	Q14146	Unhealthy ribosome biogenesis protein 2 homolog	URB2	1495	URB2
13.8269453048706	14.047890663147	13.5738840103149	12.1690797805786	12.3703603744507				MORC family CW-type zinc finger protein 3	1	1	1	1.2	1.2	1.2	107.11	0.0012712	1.5371	460120	1	Q14149	Q14149	MORC family CW-type zinc finger protein 3	MORC3	1496	MORC3
20.279914855957	20.362174987793	19.3776550292969	19.2399291992188	18.8975257873535				Scaffold attachment factor B2	6	6	4	6.4	6.4	3.1	107.47	0	19.754	70969000	6	Q14151	Q14151	Scaffold attachment factor B2	SAFB2	1497	SAFB2
21.700662612915	21.6529846191406	20.7476348876953	20.1262855529785	19.9226684570313				Eukaryotic translation initiation factor 3 subunit A	22	22	22	19.2	19.2	19.2	166.57	0	45.097	258290000	27	Q14152	Q14152	Eukaryotic translation initiation factor 3 subunit A	EIF3A	1498	EIF3A
12.6052942276001	12.8344316482544	11.6651582717896	11.5565538406372	10.4275226593018				Protein EFR3 homolog A	2	2	2	2.6	2.6	2.6	92.923	0.0027559	1.0722	152440	2	Q14156	Q14156	Protein EFR3 homolog A	EFR3A	1499	EFR3A
16.965446472168	17.1148204803467	16.3045654296875	15.9865083694458	15.4342699050903				Ubiquitin-associated protein 2-like	1	1	1	0.8	0.8	0.8	114.53	0.0012448	1.4117	8450100	1	Q14157	Q14157	Ubiquitin-associated protein 2-like	UBAP2L	1500	UBAP2L
17.6707248687744	17.7291297912598	16.953218460083	16.7053623199463	16.2748870849609				Protein scribble homolog	7	7	7	6.7	6.7	6.7	174.91	0	38.273	17620000	7	Q14160;Q9BTT6	Q14160	Protein scribble homolog	SCRIB	1501	SCRIB
17.7297267913818	17.5717086791992	17.0488910675049	16.6248531341553	16.4170455932617				Malectin	1	1	1	3.1	3.1	3.1	32.233	0.0008673	1.648	19003000	1	Q14165	Q14165	Malectin	MLEC	1502	MLEC
19.6785526275635	19.9553203582764	18.9160785675049	18.4952926635742	18.4795913696289				Tubulin--tyrosine ligase-like protein 12	8	8	8	15.8	15.8	15.8	74.403	0	24.389	73341000	8	Q14166	Q14166	Tubulin--tyrosine ligase-like protein 12	TTLL12	1503	TTLL12
11.9543056488037	12.1444988250732	11.490650177002	10.3128833770752	12.0922374725342				DNA polymerase alpha subunit B	1	1	1	3.3	3.3	3.3	65.947	0.00047939	2.2771	838140	1	Q14181	Q14181	DNA polymerase alpha subunit B	POLA2	1504	POLA2
13.7072515487671	13.5664110183716	13.0585670471191	11.1140022277832	12.6169166564941				Dihydropyrimidinase-related protein 1	2	1	1	4.4	2.1	2.1	62.183	0.0016097	1.2046	2152400	1	Q14194	Q14194	Dihydropyrimidinase-related protein 1	CRMP1	1505	CRMP1
20.0126361846924	20.2071723937988	19.4385356903076	18.3001022338867	18.8959293365479				Dihydropyrimidinase-related protein 3	9	8	8	24.7	21.2	21.2	61.963	0	44.929	82348000	10	Q14195	Q14195	Dihydropyrimidinase-related protein 3	DPYSL3	1506	DPYSL3
18.8562316894531	19.2653121948242	18.1806373596191	17.7485866546631	17.6286315917969				Dynactin subunit 1	7	7	7	6	6	6	141.69	0	22.471	47436000	7	Q14203	Q14203	Dynactin subunit 1	DCTN1	1507	DCTN1
22.7169933319092	23.2084369659424	22.0651969909668	21.4213676452637	21.3556308746338				Cytoplasmic dynein 1 heavy chain 1	55	55	55	15.6	15.6	15.6	532.4	0	323.31	564980000	61	Q14204	Q14204	Cytoplasmic dynein 1 heavy chain 1	DYNC1H1	1508	DYNC1H1
15.5657567977905	16.156852722168	14.8991680145264	13.9321222305298	14.5007171630859				Translation initiation factor eIF-2B subunit alpha	1	1	1	3	3	3	33.712	0.0012285	1.3318	1919800	1	Q14232	Q14232	Translation initiation factor eIF-2B subunit alpha	EIF2B1	1509	EIF2B1
18.056001663208	18.56955909729	17.1679077148438	16.4402046203613	16.0320892333984				Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed	11	3	3	31	9.6	9.6	46.402	0	11.919	67488000	3	Q14240	Q14240	Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed	EIF4A2	1510	EIF4A2
14.7532167434692	15.230996131897	14.4255437850952	13.442554473877	13.8298215866089				Transcription elongation factor B polypeptide 3	1	1	1	1.8	1.8	1.8	89.908	0	3.1602	3022500	1	Q14241	Q14241	Transcription elongation factor B polypeptide 3	TCEB3	1511	TCEB3
21.2796878814697	21.7598743438721	20.5170116424561	19.2670288085938	19.8333873748779				Src substrate cortactin	10	10	10	18.5	18.5	18.5	61.585	0	43.419	108730000	11	Q14247	Q14247	Src substrate cortactin	CTTN	1512	CTTN
15.7751474380493	16.8677368164063	15.2038450241089	14.4424896240234	14.2251319885254				Flotillin-2	2	2	2	5.6	5.6	5.6	47.064	0	3.9951	6562200	3	Q14254	Q14254	Flotillin-2	FLOT2	1513	FLOT2
19.5320472717285	19.610595703125	18.7345962524414	17.7460289001465	18.0942420959473				Reticulocalbin-2	8	8	8	32.8	32.8	32.8	36.876	0	57.618	76310000	9	Q14257	Q14257	Reticulocalbin-2	RCN2	1514	RCN2
18.8404884338379	19.4195690155029	18.4538650512695	17.6384220123291	17.6869525909424				E3 ubiquitin/ISG15 ligase TRIM25	5	5	5	8.7	8.7	8.7	70.973	0	27.432	43004000	5	Q14258	Q14258	E3 ubiquitin/ISG15 ligase TRIM25	TRIM25	1515	TRIM25
18.1330528259277	18.7437305450439	17.5827007293701	16.8777160644531	16.9976654052734				Protein FAM50A	3	3	3	10	10	10	40.241	0	8.9075	19327000	3	Q14320	Q14320	Protein FAM50A	FAM50A	1516	FAM50A
14.7000064849854	15.2898750305176	13.7476682662964	12.9821376800537	13.2233228683472				Guanidinoacetate N-methyltransferase	1	1	1	5.9	5.9	5.9	26.318	0	3.0625	2004200	1	Q14353	Q14353	Guanidinoacetate N-methyltransferase	GAMT	1517	GAMT
22.0988616943359	21.8333339691162	20.9370403289795	20.1132431030273	19.967191696167				Caprin-1	11	11	11	14.8	14.8	14.8	78.365	0	41.314	249480000	14	Q14444	Q14444	Caprin-1	CAPRIN1	1518	CAPRIN1
16.5727157592773	16.8688220977783	15.7965717315674	15.1169128417969	15.2230215072632				RNA-binding protein 39	3	3	3	6.6	6.6	6.6	59.379	0	3.9756	22090000	3	Q14498;Q86U06	Q14498	RNA-binding protein 39	RBM39	1519	RBM39
17.4813270568848	17.2114315032959	16.8630237579346	16.9535598754883	16.2423362731934				Squalene monooxygenase	2	2	2	5.1	5.1	5.1	63.922	0	5.9643	12329000	3	Q14534	Q14534	Squalene monooxygenase	SQLE	1521	SQLE
17.5764408111572	17.6998157501221	17.0192222595215	15.8386135101318	16.1388111114502				Protein disulfide-isomerase A5	1	1	1	2.9	2.9	2.9	59.594	0	2.5848	3378800	2	Q14554	Q14554	Protein disulfide-isomerase A5	PDIA5	1522	PDIA5
15.4070358276367	15.3017101287842	15.2420206069946	14.691143989563	14.4961671829224				Phosphoribosyl pyrophosphate synthase-associated protein 1	3	1	1	9.8	3.9	3.9	39.393	0	3.2474	3516000	1	Q14558	Q14558	Phosphoribosyl pyrophosphate synthase-associated protein 1	PRPSAP1	1523	PRPSAP1
12.4185638427734	11.9155807495117	12.8147430419922	12.2080516815186	10.9335432052612				ATP-dependent RNA helicase DHX8	2	1	1	1.6	0.9	0.9	139.31	0.0027473	1.0556	407300	1	Q14562	Q14562	ATP-dependent RNA helicase DHX8	DHX8	1524	DHX8
19.100622177124	19.2380409240723	18.2481307983398	17.381103515625	17.6774864196777				DNA replication licensing factor MCM6	8	8	8	12.8	12.8	12.8	92.888	0	43.89	54868000	9	Q14566	Q14566	DNA replication licensing factor MCM6	MCM6	1525	MCM6
12.0661563873291	12.9845790863037	10.516881942749	11.7687301635742	10.8074560165405				Inositol 1,4,5-trisphosphate receptor type 3	1	1	1	0.4	0.4	0.4	304.1	0.0045198	0.80107	450690	1	Q14573	Q14573	Inositol 1,4,5-trisphosphate receptor type 3	ITPR3	1526	ITPR3
19.4739952087402	20.1653347015381	18.8169708251953	19.2249393463135	17.8075695037842				Plastin-1	8	8	8	17.5	17.5	17.5	70.253	0	45.085	49016000	8	Q14651;P13797	Q14651	Plastin-1	PLS1	1527	PLS1
17.1568927764893	17.2588424682617	16.756555557251	16.3536987304688	16.2302265167236				E3 ubiquitin-protein ligase TRIP12	4	4	4	2.8	2.8	2.8	220.43	0	6.9113	8905700	4	Q14669	Q14669	E3 ubiquitin-protein ligase TRIP12	TRIP12	1528	TRIP12
17.4723892211914	17.6762466430664	16.8462257385254	16.0191345214844	16.2061367034912				Pumilio homolog 1;Pumilio homolog 2	2	2	2	2.1	2.1	2.1	126.47	0.00085874	1.5993	7223300	3	Q14671;Q8TB72	Q14671;Q8TB72	Pumilio homolog 1;Pumilio homolog 2	PUM1;PUM2	1529	PUM1;PUM2
16.8202781677246	16.8826198577881	16.1269454956055	16.1985607147217	15.8524808883667				Mediator of DNA damage checkpoint protein 1	2	2	2	0.9	0.9	0.9	226.66	0.0023715	1.0949	6994100	2	Q14676	Q14676	Mediator of DNA damage checkpoint protein 1	MDC1	1530	MDC1
16.1579399108887	16.5658302307129	15.8785781860352	15.8697624206543	15.0273876190186				Clathrin interactor 1	2	2	2	4.3	4.3	4.3	68.259	0	3.4479	6591400	2	Q14677	Q14677	Clathrin interactor 1	CLINT1	1531	CLINT1
19.9271621704102	20.4356288909912	19.2980442047119	18.7195701599121	18.5664405822754				Structural maintenance of chromosomes protein 1A	11	11	11	9	9	9	143.23	0	21.838	53343000	12	Q14683	Q14683	Structural maintenance of chromosomes protein 1A	SMC1A	1532	SMC1A
14.9312915802002	15.0556640625	14.3914451599121	13.2298698425293	13.7749929428101				Ribosomal RNA processing protein 1 homolog B	2	2	2	4.4	4.4	4.4	84.427	0	10.644	4733500	2	Q14684	Q14684	Ribosomal RNA processing protein 1 homolog B	RRP1B	1533	RRP1B
17.7629909515381	17.5481147766113	17.2811145782471	16.9764518737793	16.6587142944336				Protein RRP5 homolog	5	5	5	3.2	3.2	3.2	208.7	0	8.6673	21097000	6	Q14690	Q14690	Protein RRP5 homolog	PDCD11	1534	PDCD11
15.9352111816406	16.5020389556885	16.0678329467773	15.3415184020996	15.1136198043823				Phosphatidate phosphatase LPIN1	1	1	1	1.5	1.5	1.5	98.663	0.00046361	2.0698	2545800	1	Q14693	Q14693	Phosphatidate phosphatase LPIN1	LPIN1	1535	LPIN1
15.5338773727417	16.2834320068359	15.081524848938	14.5033292770386	14.1905965805054				Ubiquitin carboxyl-terminal hydrolase 10	4	4	4	7.5	7.5	7.5	87.133	0	53.646	28796000	4	Q14694	Q14694	Ubiquitin carboxyl-terminal hydrolase 10	USP10	1536	USP10
17.5511226654053	17.5884952545166	16.6305522918701	15.8428163528442	15.991455078125				LDLR chaperone MESD	2	2	2	6	6	6	26.076	0	2.3095	4781600	2	Q14696	Q14696	LDLR chaperone MESD	MESDC2	1537	MESDC2
21.2651634216309	21.1604804992676	20.6108131408691	19.9196891784668	19.7417392730713				Neutral alpha-glucosidase AB	21	21	21	30.5	30.5	30.5	106.87	0	78.826	412520000	23	Q14697	Q14697	Neutral alpha-glucosidase AB	GANAB	1538	GANAB
16.1367511749268	16.3006916046143	15.1920232772827	15.0495510101318	14.5626602172852				Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	1	1	1	2.3	2.3	2.3	69.991	0	3.3099	2229900	1	Q14738	Q14738	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	PPP2R5D	1539	PPP2R5D
18.6447715759277	19.1583728790283	17.9265384674072	17.4504871368408	16.9812545776367				Lamin-B receptor	3	3	3	4.7	4.7	4.7	70.702	0	3.8509	23179000	3	Q14739	Q14739	Lamin-B receptor	LBR	1540	LBR
15.38609790802	16.6932964324951	15.682638168335	14.2237005233765	14.318754196167				Major vault protein	2	2	2	2.4	2.4	2.4	99.326	0.00089807	1.8237	1658900	2	Q14764	Q14764	Major vault protein	MVP	1541	MVP
16.041296005249	16.3816947937012	15.5796985626221	14.8929224014282	14.3830966949463				Golgin subfamily B member 1	4	4	4	1.9	1.9	1.9	376.01	0	14.96	3924000	5	Q14789	Q14789	Golgin subfamily B member 1	GOLGB1	1542	GOLGB1
13.526743888855	13.4241666793823	13.0872478485107	11.934760093689	12.0927906036377				Caspase-8;Caspase-8 subunit p10;Caspase-8 subunit p18	1	1	1	5	5	5	55.391	0	9.8991	6083300	1	Q14790	Q14790	Caspase-8;Caspase-8 subunit p18;Caspase-8 subunit p10	CASP8	1543	CASP8
19.8646278381348	19.8883380889893	18.9729804992676	18.663724899292	18.3899917602539				Chromodomain-helicase-DNA-binding protein 4	8	8	8	4.8	4.8	4.8	218	0	21.601	45431000	9	Q14839;Q8TDI0;Q12873	Q14839	Chromodomain-helicase-DNA-binding protein 4	CHD4	1544	CHD4
20.1590633392334	20.977710723877	19.5531120300293	18.9253807067871	18.801139831543				LIM and SH3 domain protein 1	7	7	7	26.4	26.4	26.4	29.717	0	18.146	165830000	7	Q14847	Q14847	LIM and SH3 domain protein 1	LASP1	1545	LASP1
16.8779544830322	17.8264980316162	16.6882495880127	15.6985692977905	15.589241027832				Prostaglandin reductase 1	2	2	2	9.4	9.4	9.4	35.869	0	8.5479	12734000	3	Q14914	Q14914	Prostaglandin reductase 1	PTGR1	1546	PTGR1
16.632682800293	16.5359745025635	16.2332820892334	15.5025215148926	15.1890907287598				Dr1-associated corepressor	1	1	1	5.4	5.4	5.4	22.35	0.0041509	0.81622	3828600	1	Q14919	Q14919	Dr1-associated corepressor	DRAP1	1547	DRAP1
19.8874607086182	20.4725875854492	19.5826263427734	17.9220161437988	19.0964832305908				Zinc finger protein 638	2	2	2	0.9	0.9	0.9	220.62	0.0012696	1.5326	124430000	2	Q14966	Q14966	Zinc finger protein 638	ZNF638	1548	ZNF638
20.6766777038574	20.7786827087402	19.6731433868408	19.0514430999756	19.0360126495361				Importin subunit beta-1	12	12	12	18.9	18.9	18.9	97.169	0	72.099	204970000	14	Q14974	Q14974	Importin subunit beta-1	KPNB1	1549	KPNB1
21.2818393707275	21.2382392883301	20.4898357391357	19.9480648040771	19.6622295379639				Nucleolar and coiled-body phosphoprotein 1	8	8	8	11	11	11	73.602	0	42.565	179510000	8	Q14978	Q14978	Nucleolar and coiled-body phosphoprotein 1	NOLC1	1550	NOLC1
20.7265033721924	20.7513179779053	20.0847244262695	19.1938571929932	19.4605197906494				Nuclear mitotic apparatus protein 1	23	23	23	14.7	14.7	14.7	238.26	0	190.67	123150000	23	Q14980	Q14980	Nuclear mitotic apparatus protein 1	NUMA1	1551	NUMA1
13.0239448547363	13.9185838699341	12.3966045379639	12.6821384429932	11.0279750823975				Proteasome activator complex subunit 4	1	1	1	0.7	0.7	0.7	211.33	0	2.6217	1114900	1	Q14997	Q14997	Proteasome activator complex subunit 4	PSME4	1552	PSME4
17.8870887756348	18.0199813842773	17.375768661499	16.7210731506348	16.6591320037842				GTPase-activating protein and VPS9 domain-containing protein 1	5	5	5	4.1	4.1	4.1	164.98	0	6.9058	20142000	5	Q14C86	Q14C86	GTPase-activating protein and VPS9 domain-containing protein 1	GAPVD1	1553	GAPVD1
16.4386787414551	16.7962684631348	15.3962364196777	14.8455877304077	14.6602745056152				N-alpha-acetyltransferase 25, NatB auxiliary subunit	2	2	2	2.5	2.5	2.5	112.29	0	4.0219	3538800	2	Q14CX7	Q14CX7	N-alpha-acetyltransferase 25, NatB auxiliary subunit	NAA25	1554	NAA25
16.650463104248	16.5038871765137	15.6917161941528	15.3047437667847	14.9305067062378				Condensin complex subunit 2	4	4	4	7.8	7.8	7.8	82.562	0	24.221	6592900	4	Q15003	Q15003	Condensin complex subunit 2	NCAPH	1555	NCAPH
16.4409008026123	16.8108978271484	16.0679798126221	15.3294458389282	15.6483011245728				Signal peptidase complex subunit 2	2	2	2	12.4	12.4	12.4	25.003	0	19.628	22233000	3	Q15005	Q15005	Signal peptidase complex subunit 2	SPCS2	1556	SPCS2
15.3241100311279	15.7300720214844	14.5839643478394	13.849796295166	14.0508689880371				Pre-mRNA-splicing regulator WTAP	1	1	1	3.5	3.5	3.5	44.243	0	3.4686	1954300	1	Q15007	Q15007	Pre-mRNA-splicing regulator WTAP	WTAP	1557	WTAP
18.87717628479	19.3694362640381	18.5064163208008	18.160737991333	17.9771785736084				26S proteasome non-ATPase regulatory subunit 6	5	5	5	15.7	15.7	15.7	45.531	0	29.288	45503000	5	Q15008	Q15008	26S proteasome non-ATPase regulatory subunit 6	PSMD6	1558	PSMD6
